"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"104","You're leaving so soon.I'll miss you my Beloved Idol. Love you forever Ì†ΩÌ∏≠ #MiriamShallReturn #MiriamDefensorSantiago  #SolidMiriam #MDS",FALSE,0,NA,2016-10-02 09:31:29,FALSE,NA,"782513323803676672",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chinggay8teen",0,FALSE,FALSE,NA,NA
"105","The best President, the Philippines never had ,your legacy lives on... May eternal peace shine upon you #MiriamDefensorSantiago",FALSE,0,NA,2016-10-02 09:16:15,FALSE,NA,"782509488725118976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DingdongGasol",0,FALSE,FALSE,NA,NA
"106","""Napakalaki ng mga ginawa niya para da ating mga kababayan, lalo na sa mga ginawanniyang batas."" #miriam‚Ä¶ https://t.co/Phu7JDM65S",FALSE,0,NA,2016-10-02 08:43:06,TRUE,NA,"782501148850663424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kefjavier",0,FALSE,FALSE,NA,NA
"107","Rest in peace, Iron Lady of Asia. #MiriamDefensorSantiago",FALSE,0,NA,2016-10-02 08:14:35,FALSE,NA,"782493970232324097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","giennel",0,FALSE,FALSE,NA,NA
"108","RT @EquitoJoe: Paalam Senator Miriam! Ì†ΩÌ∏≠Ì†ΩÌ∏≠
#SalamatMiriam #MiriamShallReturn #MiriamisForever #MiriamDefensorSantiago",FALSE,0,NA,2016-10-02 08:12:15,FALSE,NA,"782493384573227008",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","invictus386",1,TRUE,FALSE,NA,NA
"109","May your quotes be in our hearts and mind, and may we have the will as yours to practice it in our lives.‚Ä¶ https://t.co/0f0XzA05Wf",FALSE,0,NA,2016-10-02 08:11:47,TRUE,NA,"782493266549706752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pinayfanofDB",0,FALSE,FALSE,NA,NA
"110","Paalam Senator Miriam! Ì†ΩÌ∏≠Ì†ΩÌ∏≠
#SalamatMiriam #MiriamShallReturn #MiriamisForever #MiriamDefensorSantiago",FALSE,0,NA,2016-10-02 08:11:24,FALSE,NA,"782493171318071296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EquitoJoe",1,FALSE,FALSE,NA,NA
"111","We cannot find another like you in our generation and perhaps generations to come. #MiriamShallReturn #MiriamDefensorSantiago",FALSE,2,NA,2016-10-02 07:57:57,FALSE,NA,"782489787622010880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","elvieflores3",0,FALSE,FALSE,NA,NA
"112","For the record, si Miriam ung worth dagdain sa streets. #MiriamDefensorSantiago",FALSE,1,NA,2016-10-02 07:53:00,FALSE,NA,"782488540500205568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kuzanessaefgens",0,FALSE,FALSE,NA,NA
"113","#RIP 
#MiriamdefensorSantiago https://t.co/gdvlCRPDhf",FALSE,0,NA,2016-10-02 07:50:43,FALSE,NA,"782487964924403712",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Genji_ej16",0,FALSE,FALSE,NA,NA
"114","#RIPMiriam #MiriamDefensorSantiago https://t.co/cuS8rOdt1C",FALSE,2,NA,2016-10-02 07:40:35,FALSE,NA,"782485414175121408",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","thejunglepost",1,FALSE,FALSE,NA,NA
"115","Rest in peace senator #MiriamDefensorSantiago Ì†ΩÌπè",FALSE,1,NA,2016-10-02 07:36:34,FALSE,NA,"782484405256278017",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pundit03",0,FALSE,FALSE,NA,NA
"116","kung dina DOWN ka man nila wag kang mag alala iniiBIG naman kita :)
#MiriamDefensorSantiago :'(",FALSE,1,NA,2016-10-02 06:45:22,FALSE,NA,"782471519817510912",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gelie_aze08",0,FALSE,FALSE,NA,NA
"117","From my President #MiriamDefensorSantiago https://t.co/W1gdbkEW10",FALSE,0,NA,2016-10-02 06:31:42,FALSE,NA,"782468078323929088",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","s_mileyy",0,FALSE,FALSE,NA,NA
"118","Dumaan man ang maraming taon, mananatili ka sa aming mga puso. We love you madam! Ì†ΩÌ≤û
#MiriamShallReturn‚Ä¶ https://t.co/T0HwiOAQhK",FALSE,2,NA,2016-10-02 06:18:58,TRUE,NA,"782464873821110272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Renz_Caballero",0,FALSE,FALSE,NA,NA
"119","Naiyak ang langit sa pag kawala ni ma'am miriam #MiriamDefensorSantiago 
#MiriamisForever",FALSE,1,NA,2016-10-02 06:12:31,FALSE,NA,"782463250600308736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Uphsdconfession",0,FALSE,FALSE,NA,NA
