"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"26","#Hillary speaks, moves to block audience view of #The_Donald. Media claims #Trump is stalking her.… https://t.co/zZ7b3OBjlr",FALSE,1,NA,2016-10-10 23:59:58,TRUE,NA,"785630986394595328",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","BigWhoopBlog",0,FALSE,FALSE,NA,NA
"27","RT @kurteichenwald: Russian govt news agency called words of a Clinton confidant ""the October surprise."" They were my words. Putin lied. ht…",FALSE,0,NA,2016-10-10 23:59:58,FALSE,NA,"785630986327384064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","egaroo",637,TRUE,FALSE,NA,NA
"28","RT @washingtonpost: Donald Trump’s idea of ""locker room talk"" is as demeaning to men as it is to women
https://t.co/RW9vaR0lPK by @sallyjenx",FALSE,0,NA,2016-10-10 23:59:58,FALSE,NA,"785630986222665728",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Matias_delamaza",356,TRUE,FALSE,NA,NA
"29","RT @IFFConsulting: Syrians say Donald Trump has lied about Assad, Russia and Isis https://t.co/4sJSzEA91X",FALSE,0,NA,2016-10-10 23:59:58,FALSE,NA,"785630985970941952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","perspolis88",10,TRUE,FALSE,NA,NA
"30","RT @Michael1979: Look, I know this is going to cause a lot of controversy but I'm just going to say it. 

I don't think Donald Trump is a v…",FALSE,0,NA,2016-10-10 23:59:58,FALSE,NA,"785630985908002816",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","swayvory",98,TRUE,FALSE,NA,NA
"31","RT @CNN: UK politician Nigel Farage says Donald Trump looked like a ""silverback gorilla"" who ""dominated"" Hillary Clinton https://t.co/dmhvx…",FALSE,0,NA,2016-10-10 23:59:57,FALSE,NA,"785630985777926144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AdrianaValdes8",218,TRUE,FALSE,NA,NA
"32","Dear Donald Trump: Some gentlemanly advice https://t.co/tBkx4Y77aT https://t.co/dIHRC311ZV",FALSE,0,NA,2016-10-10 23:59:57,FALSE,NA,"785630985161506817",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","TrueTechLover",0,FALSE,FALSE,NA,NA
"33","RT @WayneDupreeShow: Media didn't tell the whole story about the woman in the video tape when they tried to destroy Trump [WATCH] https://t…",FALSE,0,NA,2016-10-10 23:59:57,FALSE,NA,"785630985077481472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","djss1grgr",214,TRUE,FALSE,NA,NA
"34","RT @mattaukamp: One day, Donald Trump is going to look a reporter straight in the eyes on national TV and say ""I never ran for President.""",FALSE,0,NA,2016-10-10 23:59:57,FALSE,NA,"785630984993669125",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","geraldinagalica",33705,TRUE,FALSE,NA,NA
"35","RT @washingtonpost: Donald Trump’s idea of ""locker room talk"" is as demeaning to men as it is to women
https://t.co/RW9vaR0lPK by @sallyjenx",FALSE,0,NA,2016-10-10 23:59:57,FALSE,NA,"785630984771219456",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","Elizacoop",356,TRUE,FALSE,NA,NA
"36","Dear Donald Trump: Some gentlemanly advice https://t.co/HF7BCYL0kA #tech #socialmedia",FALSE,0,NA,2016-10-10 23:59:57,FALSE,NA,"785630984695799809",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","AnanseOnline",0,FALSE,FALSE,NA,NA
"37","@MsSarahPaulson Give me cannibals, vampires, freaks, witches, lunatics, or ghosts anyday. Donald Trump is the real #AmericanHorrorStory.",FALSE,0,"MsSarahPaulson",2016-10-10 23:59:57,FALSE,NA,"785630984301449217","602993818","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PatrickRsGhost",0,FALSE,FALSE,NA,NA
"38","RT @ChrisMegerian: Donald Trump is basically urging his white supporters to suppress the black vote in Philadelphia at his rally there",FALSE,0,NA,2016-10-10 23:59:57,FALSE,NA,"785630984066637824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RussoNormanF",647,TRUE,FALSE,NA,NA
"39","Regular guy Donald Trump calls himself a 'blue-collar worker' at rally https://t.co/7DDNQuQj28",FALSE,0,NA,2016-10-10 23:59:57,FALSE,NA,"785630983278174208",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","stickyhut",0,FALSE,FALSE,NA,NA
"40","Please please please Donald Trump keep pounding home the fact that you are gonna change the dishonest criminal just… https://t.co/q0ZaV6gIJH",FALSE,0,NA,2016-10-10 23:59:57,TRUE,NA,"785630982934294529",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FlaglerBum",0,FALSE,FALSE,NA,NA
"41","RT @adamnagourney: Uh-oh. Looks like Donald Trump may have lost the Red Sweater vote: Kenneth Bone says he's leaning toward Clinton.  https…",FALSE,0,NA,2016-10-10 23:59:57,FALSE,NA,"785630982896508928",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","happygirl67",565,TRUE,FALSE,NA,NA
"42","RT @kurteichenwald: By quoting 2 sentences out of my 10,000 word piece, then attributing to Clinton friend, Putin tried to help Trump. http…",FALSE,0,NA,2016-10-10 23:59:57,FALSE,NA,"785630982821019648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jimmyb30",696,TRUE,FALSE,NA,NA
"43","Donald Trump als US-Präsident wäre in etwa so wie Graf Behindert als Bundeskanzler.",FALSE,18,NA,2016-10-10 23:59:57,FALSE,NA,"785630982451761152",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DerNewcummer",1,FALSE,FALSE,NA,NA
"44","RT @nytopinion: Donald Trump showed himself, once again, to be a rambling, swaggering bully https://t.co/tqcwc3sMBt #debate",FALSE,0,NA,2016-10-10 23:59:57,FALSE,NA,"785630981990584320",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DivineMsEva",341,TRUE,FALSE,NA,NA
"45","RT @CNNPolitics: #MuslimsReportStuff trends after Donald Trump's comments https://t.co/g5fr4gyymL via @ByMadisonPark https://t.co/WNVu1gNRjr",FALSE,0,NA,2016-10-10 23:59:57,FALSE,NA,"785630981860524032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamchesterdiaz",49,TRUE,FALSE,NA,NA
"46","RT @MSignorile: There are transcripts of Trump's unaired moments on ""The Apprentice."" We got one. https://t.co/vPtLkqFGF7 via @HuffPostPol",FALSE,0,NA,2016-10-10 23:59:56,FALSE,NA,"785630980623052800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gwydion620",17,TRUE,FALSE,NA,NA
"47","This is good. https://t.co/OjmDAcKdd2",FALSE,2,NA,2016-10-10 23:59:56,FALSE,NA,"785630980228780032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kylecupp",0,FALSE,FALSE,NA,NA
"48","RT @billpruitt: Here you go America:

@MarkBurnettTV Breaks his Silence on #TheApprentice Tapes &amp; Donald Trump.

#TrumpTapes https://t.co/d…",FALSE,0,NA,2016-10-10 23:59:56,FALSE,NA,"785630980203700224",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DeeLoralei",184,TRUE,FALSE,NA,NA
"49","Dear Donald Trump: Some gentlemanly advice: Dear Donald — I was delighted to hear your declaration at Sunday ... https://t.co/dyyIlC8omR",FALSE,0,NA,2016-10-10 23:59:56,FALSE,NA,"785630980153290752",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","Maculous009",0,FALSE,FALSE,NA,NA
"50","RT @kurteichenwald: Anyone who doubts wikileaks is working w/ Putin: read how my words falsely became those of a Clinton confidante. https:…",FALSE,0,NA,2016-10-10 23:59:56,FALSE,NA,"785630980006522880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Serendipity7427",1319,TRUE,FALSE,NA,NA
"51","RT @kurteichenwald: As soon as Russian news agency realized I knew they took my words &amp; put in HRC ally's mouth, they removed story. https:…",FALSE,0,NA,2016-10-10 23:59:56,FALSE,NA,"785630979675262976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EBOlady",876,TRUE,FALSE,NA,NA
"52","RT @kurteichenwald: By releasing an email with my words -- and pretending they came from Clinton advisor - Putin has shown his hand. https:…",FALSE,0,NA,2016-10-10 23:59:56,FALSE,NA,"785630979100512256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","txflygirl",5578,TRUE,FALSE,NA,NA
"53","RT @kurteichenwald: Folks: Wikileaks is compromised. Russia knew exactly where to look to take my words &amp; put them in HRC friend's mouth ht…",FALSE,0,NA,2016-10-10 23:59:56,FALSE,NA,"785630978920189952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","niteowl41",1787,TRUE,FALSE,NA,NA
"54","RT @EliteDaily: Tiffany Trump Completely Dodged A Kiss From Donald And No One Can Blame Her https://t.co/ndFTJINBaJ https://t.co/6rFGS3DZ9W",FALSE,0,NA,2016-10-10 23:59:56,FALSE,NA,"785630978417057793",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","Merce_33",14,TRUE,FALSE,NA,NA
"55","RT @JesseFFerguson: Detroit Free Press - 

""Lions say Donald Trump talk not a part of their locker room""

https://t.co/Ja8djhNYvm",FALSE,0,NA,2016-10-10 23:59:56,FALSE,NA,"785630978320404480",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JenMakai",41,TRUE,FALSE,NA,NA
"56","RT @lukeporst: donald trump, harambe, and harry potter walk into a bar. everyone at the bar is pissed cuz they're wearing the same thing. i…",FALSE,0,NA,2016-10-10 23:59:56,FALSE,NA,"785630978052096000",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MichaelRobnalt",1,TRUE,FALSE,NA,NA
"57","LIVE Stream: Donald Trump Holds Rally in Wilkes-Barre, PA 10/10/16        
     
   https://t.co/6yQu8tkybB",FALSE,0,NA,2016-10-10 23:59:56,FALSE,NA,"785630977980715009",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cinnlafey",0,FALSE,FALSE,NA,NA
"58","Trump, Clinton rage in most tweeted debate of all time: The presidential candidates waste no time hurling insults… https://t.co/47KGvAPI9t",FALSE,0,NA,2016-10-10 23:59:56,FALSE,NA,"785630977846423553",NA,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>","NewsNearYouca",0,FALSE,FALSE,NA,NA
"59","RT @Salon: Hillary's compliment to Trump was actually a scathing rebuke to how society treats working mothers https://t.co/XMxZhTf9oH",FALSE,0,NA,2016-10-10 23:59:55,FALSE,NA,"785630977120882689",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ikebite",29,TRUE,FALSE,NA,NA
"60","RT @kurteichenwald: My words, supposedly out of @johnpodesta emails, are NOT Oct surprise. Russian govnt in its effort 2 help trump lied ht…",FALSE,0,NA,2016-10-10 23:59:55,FALSE,NA,"785630977091473408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lily_v_Shtupp",441,TRUE,FALSE,NA,NA
"61","RT @kurteichenwald: Folks: Wikileaks is compromised. Russia knew exactly where to look to take my words &amp; put them in HRC friend's mouth ht…",FALSE,0,NA,2016-10-10 23:59:55,FALSE,NA,"785630976495980544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IlladelphAC",1787,TRUE,FALSE,NA,NA
"62","RT @ananavarro: Should Donald Trump drop out of the race? Yes. He should drop out of the human race. 

He is an animal. Apologies to animal…",FALSE,0,NA,2016-10-10 23:59:55,FALSE,NA,"785630976223408128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cristian_quinm",44165,TRUE,FALSE,NA,NA
"63","RT @TheDailyShow: Donald Trump in 2010: “This is my boardroom. It's not a locker room. Maria, you’re fired.” ¯\_(ツ)_/¯ https://t.co/UlsP9Xj…",FALSE,0,NA,2016-10-10 23:59:55,FALSE,NA,"785630975850143744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VedehiMajumdar",7261,TRUE,FALSE,NA,NA
"64","RT @THR: Mark Burnett ""does not have the ability"" to release Donald Trump 'Apprentice' footage https://t.co/byebrciHon",FALSE,0,NA,2016-10-10 23:59:55,FALSE,NA,"785630975698927616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SteveWongLA",26,TRUE,FALSE,NA,NA
"65","RT @briangaar: At this point, Donald Trump's campaign feels like the last five minutes of Akira",FALSE,0,NA,2016-10-10 23:59:55,FALSE,NA,"785630975472635904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","griffithadams",41,TRUE,FALSE,NA,NA
"66","@Lawrence Please play this clip for viewers https://t.co/pVXjLnvdOG",FALSE,0,"Lawrence",2016-10-10 23:59:55,FALSE,"785565609018875909","785630975304749056","158426909","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","No1snugglebuddy",0,FALSE,FALSE,NA,NA
"67","Dear Mr. Putin, I am not Sidney Blumenthal https://t.co/JqeQcOHwNq",FALSE,2,NA,2016-10-10 23:59:55,FALSE,NA,"785630974189064193",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Catballou",1,FALSE,FALSE,NA,NA
"68","RT @stephenlautens: Trump: Warren Buffett avoids taxes like me. Buffett: Nope, and here's my taxes to prove it. - Vox https://t.co/TrnjMu54…",FALSE,0,NA,2016-10-10 23:59:55,FALSE,NA,"785630974117675008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Matante_Loulou",89,TRUE,FALSE,NA,NA
"69","RT @TheWrap: Radio Host Claims @realDonaldTrump Asked Golf Pals, 'Ever F--k a [N-word]?' https://t.co/1iHTaZ2jca https://t.co/8nqoa59YOB",FALSE,0,NA,2016-10-10 23:59:55,FALSE,NA,"785630973924896769",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","forestmconner",27,TRUE,FALSE,NA,NA
"70","RT @HillaryClinton: ""I will be a president for all of the people."" —Donald Trump*

*Except women, people of color, LGBT people, Muslims...…",FALSE,0,NA,2016-10-10 23:59:55,FALSE,NA,"785630973635330048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","moshturbates",34459,TRUE,FALSE,NA,NA
"71","RT @SteveRattner: Trump says US is one of the highest taxed nations. False whichever way you look at it. https://t.co/1ngcNYTsmZ https://t.…",FALSE,0,NA,2016-10-10 23:59:55,FALSE,NA,"785630973530611712",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","TheRealNumber6",1559,TRUE,FALSE,NA,NA
"72","RT @eldestapeweb: El insólito video del debate entre Hillary Clinton y Donald Trump https://t.co/bI2wUT8OLr",FALSE,0,NA,2016-10-10 23:59:54,FALSE,NA,"785630973249683457",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","claulegs1",147,TRUE,FALSE,NA,NA
"73","RT @POLITICOMag: “Declaring yourself the judge and the jury is what tyrants do” https://t.co/aDBKn8ZfK3",FALSE,0,NA,2016-10-10 23:59:54,FALSE,NA,"785630973220294658",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TracySullivan22",20,TRUE,FALSE,NA,NA
"74","RT @_cingraham: ""I consider myself, in a certain way, to be a blue-collar worker"" -- Donald Trump in Pennsylvania today https://t.co/zPIKab…",FALSE,0,NA,2016-10-10 23:59:54,FALSE,NA,"785630972746276864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jojo_Lovejoy",2567,TRUE,FALSE,NA,NA
"75","RT @wikileaks: Clinton's secret strategy shows how Clinton pushed to elevate Donald Trump as early as April 2015 #PodestaEmails https://t.c…",FALSE,0,NA,2016-10-10 23:59:54,FALSE,NA,"785630972649668609",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnandaPradip",5499,TRUE,FALSE,NA,NA
"76","RT @kevin_powell: I am counting Donald Trump sniffing, hard, like every minute or so. What is going on with that? #debate",FALSE,0,NA,2016-10-10 23:59:54,FALSE,NA,"785630972406554624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VanskiLuv",14,TRUE,FALSE,NA,NA
"77","RT @AdamsFlaFan: Donald Trump's debate answer on energy was deeply ahistorical nonsense: https://t.co/8OvrQ5mudf via @slate",FALSE,0,NA,2016-10-10 23:59:54,FALSE,NA,"785630972356198400",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tonemeis",6,TRUE,FALSE,NA,NA
"78","RT @Bidenshairplugz: Do not vote for any of these people. Spread the word. They are sabotaging Donald Trump. https://t.co/MeVMHSVDHD",FALSE,0,NA,2016-10-10 23:59:54,FALSE,NA,"785630972356071424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mustangbabe505",2257,TRUE,FALSE,NA,NA
"79","RT @wikileaks: Clinton's secret strategy shows how Clinton pushed to elevate Donald Trump as early as April 2015 #PodestaEmails https://t.c…",FALSE,0,NA,2016-10-10 23:59:54,FALSE,NA,"785630971781533696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Socrates_Wilde",5499,TRUE,FALSE,NA,NA
"80","The creator of ""The Apprentice"" says he cannot release footage from the show https://t.co/xe0rdYdlhN via... by #CNN via @c0nvey",FALSE,0,NA,2016-10-10 23:59:54,FALSE,NA,"785630971592859648",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","Fernand19700290",0,FALSE,FALSE,NA,NA
