"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"9665","RT @mega2e: ""you're a disgusting human being,"" trump told me when i asked about claims that he touched women inappropriately:""https://t.co/…",FALSE,0,NA,2016-10-12 23:50:34,FALSE,NA,"786353400036208641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amloveskiba",4127,TRUE,FALSE,NA,NA
"9666","RT @JHWeissmann: And here's another: ""He continually grabbed my ass and invited me to his hotel room."" https://t.co/xl9dxk1wIJ",FALSE,0,NA,2016-10-12 23:50:34,FALSE,NA,"786353399767990272",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RGC_BPPA",49,TRUE,FALSE,NA,NA
"9667","RT @nytimes: Two women say Trump touched them inappropriately: one on a plane, the other by an elevator in Trump Tower https://t.co/vBLhXcb…",FALSE,0,NA,2016-10-12 23:50:34,FALSE,NA,"786353399646285824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AV625NY",2671,TRUE,FALSE,NA,NA
"9668","Donald Trump: ‘Get out and vote Nov. 28’ - https://t.co/N5g4hZ5jIv - @washtimes   PUBLIC SERVICE ANNOUNCEMENT FOR ALL TRUMP SUPPORTERS!!!",FALSE,0,NA,2016-10-12 23:50:34,FALSE,NA,"786353399620960256",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hall_idostories",0,FALSE,FALSE,NA,NA
"9669","RT @TheRickWilson: Miss Washington 2013 says Donald Trump groped her https://t.co/zO2GLcQkCB via @king5seattle",FALSE,0,NA,2016-10-12 23:50:34,FALSE,NA,"786353399281221633",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lin_deshan",815,TRUE,FALSE,NA,NA
"9670","RT @mimizelman: The making of Hillary Clinton and Donald Trump #ImWithHer #StrongerTogether #NeverTrump #HillarysArmy https://t.co/ZbFwiNqH…",FALSE,0,NA,2016-10-12 23:50:34,FALSE,NA,"786353399188983809",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SassyMama888",7,TRUE,FALSE,NA,NA
"9671","RT @mega2e: ""you're a disgusting human being,"" trump told me when i asked about claims that he touched women inappropriately:""https://t.co/…",FALSE,0,NA,2016-10-12 23:50:34,FALSE,NA,"786353399029637120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VerranDeborah",4127,TRUE,FALSE,NA,NA
"9672","Is Hillary Clinton safe on stage with Donald Trump at the 3rd debate?",FALSE,0,NA,2016-10-12 23:50:34,FALSE,NA,"786353398983430144",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","waggles111",0,FALSE,FALSE,NA,NA
"9673","RT @TEN_GOP: Reminder: Donald Trump was never called a racist in 68 years until he opposed Hillary Clinton for president! https://t.co/Xc1C…",FALSE,0,NA,2016-10-12 23:50:34,FALSE,NA,"786353398966734848",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","jetx86",1237,TRUE,FALSE,NA,NA
"9674","My Neck My Back Ft. Donald Trump &amp;a Hilary Clinton (inspired by @TheEllenSh... (Vine by @RandomDude_No11) https://t.co/qMbIFs5rvw",FALSE,0,NA,2016-10-12 23:50:34,FALSE,NA,"786353398807396352",NA,"<a href=""http://vine.co"" rel=""nofollow"">Vine - Make a Scene</a>","bcb2294",0,FALSE,FALSE,NA,NA
"9675","RT @mega2e: Two more women say Donald Trump touched them inappropriately. Here are their stories. w/ @mikiebarb https://t.co/naHweclUo0",FALSE,0,NA,2016-10-12 23:50:34,FALSE,NA,"786353398715121664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Phelanjan",1126,TRUE,FALSE,NA,NA
"9676","RT @markhughesfilms: The allegations continue to pile up, consistent with Trump's own description of his behavior...
https://t.co/GBQp256Ivb",FALSE,0,NA,2016-10-12 23:50:34,FALSE,NA,"786353398706606080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JoshCostella",3,TRUE,FALSE,NA,NA
"9677","RT @iglvzx: Donald Trump is sexual predator. https://t.co/IFWpG75uMa",FALSE,0,NA,2016-10-12 23:50:34,FALSE,NA,"786353398513750017",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mumbly_joe",14,TRUE,FALSE,NA,NA
"9678","RT @sarahkendzior: Must-read on Trump from member of the ""Central Park Five"" https://t.co/MxjlQ7UGlH",FALSE,0,NA,2016-10-12 23:50:34,FALSE,NA,"786353398182506496",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kellenredacted",553,TRUE,FALSE,NA,NA
"9679","RT @Ronraj777: @JoeNBC @JoyAnnReid @MariaTCardona BREAKING: Miss Washington 2013 says Donald Trump groped her #TrumpIsARapist https://t.co/…",FALSE,0,NA,2016-10-12 23:50:34,FALSE,NA,"786353397913886721",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","usageb170",8,TRUE,FALSE,NA,NA
"9680","RT @acoyne: Also Miss Washington 2013: https://t.co/oSyZZ7rtqu 
Also the Miss USA dressing room invasions: https://t.co/27eXs897xA https://…",FALSE,0,NA,2016-10-12 23:50:34,FALSE,NA,"786353397574295552",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","garnetfraser",23,TRUE,FALSE,NA,NA
