"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"12","RT @channeltennews: #BREAKING: Donald Trump has called a surprise press conference with women who've accused Bill Clinton of rape. #TenNews",FALSE,0,NA,2016-10-09 23:59:59,FALSE,NA,"785268604530925568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RV_27",11,TRUE,FALSE,NA,NA
"13","@IngrahamAngle @donnabrazile @BretBaier she couldn't answer a single question either! Just like the rest of them reverts to Donald Trump",FALSE,0,"IngrahamAngle",2016-10-09 23:59:59,FALSE,"785251751737774080","785268604484759554","50769180","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PonsFaciaBella",0,FALSE,FALSE,NA,NA
"14","RT @maliagif: Are we not going to talk about how Ivana Trump swore under oath in a 1989 deposition that Donald Trump violently raped her?",FALSE,0,NA,2016-10-09 23:59:59,FALSE,NA,"785268604443000833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_yeeesha",5807,TRUE,FALSE,NA,NA
"15","RT @Darren32895836: Top Ice agent reports that Illegals Fast Tracked into USA to Vote Hillary Clinton Ì†ΩÌ∏° #FridayFeeling Donald Trump Ì†ºÌ∑∫Ì†ºÌ∑∏ http‚Ä¶",FALSE,0,NA,2016-10-09 23:59:59,FALSE,NA,"785268604363243520",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Iheartamerica10",1529,TRUE,FALSE,NA,NA
"16","RT @TEN_GOP: BREAKINGÌ†ΩÌ∫®

Donald Trump appears with Bill Clinton's rape victims before #debate 

#DebateNight https://t.co/7C57dMUc2X",FALSE,0,NA,2016-10-09 23:59:59,FALSE,NA,"785268604312948737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SteffSiebrand",966,TRUE,FALSE,NA,NA
"17","RT @mikandynothem: Ì†ΩÌ¥äRETWEETÌ†ΩÌµ™ if you agree Donald Trump is the best choice for President of the United States!!
#debate #tcot https://t.co/E‚Ä¶",FALSE,0,NA,2016-10-09 23:59:59,FALSE,NA,"785268604266770432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pacsgirl36",178,TRUE,FALSE,NA,NA
"18","RT @AFP: #BREAKING Donald Trump holds press conference with Bill Clinton accusers before #debate",FALSE,0,NA,2016-10-09 23:59:59,FALSE,NA,"785268604249993216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carangreene",181,TRUE,FALSE,NA,NA
"19","Donald Trump holds press conference with Bill Clinton's rape victims. Sick Hillary, the Queen of Cover-Ups, silence‚Ä¶ https://t.co/Xc5RhnKvmR",FALSE,1943,NA,2016-10-09 23:59:59,TRUE,NA,"785268604157648896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Cernovich",1583,FALSE,FALSE,NA,NA
"20","My fellow Americans please don't vote for Donald Trump Ì†ΩÌπè you are better than this! https://t.co/a32IyeGNRt",FALSE,2,NA,2016-10-09 23:59:59,FALSE,NA,"785268603813818368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aylin_cg",0,FALSE,FALSE,NA,NA
"21","RT @kurteichenwald: Ive said it before to the GOP: This is the Donald Trump I have known since 1987. And it will only get worse.",FALSE,0,NA,2016-10-09 23:59:59,FALSE,NA,"785268603729879040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dlmccu",2229,TRUE,FALSE,NA,NA
"22","RT @natespuewell: Billy Bush #TrumpTape #NeverTrump

A Donald Trump presidency would bring shame on this country
https://t.co/r2ISIdELtU via",FALSE,0,NA,2016-10-09 23:59:59,FALSE,NA,"785268603578908672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","matt_richie1",5,TRUE,FALSE,NA,NA
"23","RT @CrowdFundGurus: Check out ""Donald Trump Your President"" #Trump2016 #TrumpTrain by Rick Poppe - https://t.co/mW0YLUk6aZ",FALSE,0,NA,2016-10-09 23:59:59,FALSE,NA,"785268603507519488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","muravevmeletii2",3115,TRUE,FALSE,NA,NA
"24","RT @CNN: Before Bill Clinton's sex scandals became a weapon, Donald Trump praised how Hillary handled them https://t.co/Ufz9NCrLLU #CNNKFil‚Ä¶",FALSE,0,NA,2016-10-09 23:59:59,FALSE,NA,"785268603406778372",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KateMartushoff",5136,TRUE,FALSE,NA,NA
"25","RT @StefanMolyneux: After a reporter asks Donald Trump about touching women without consent, Paula Jones responds: ""Why don't you ask Bill‚Ä¶",FALSE,0,NA,2016-10-09 23:59:59,FALSE,NA,"785268603390013440",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zubedog",7041,TRUE,FALSE,NA,NA
"26","RT @elizabethfoss: Why would Trump b more faithful to vows to religious political activists than he has been 2 people named Mrs. Trump? htt‚Ä¶",FALSE,0,NA,2016-10-09 23:59:59,FALSE,NA,"785268603343908864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","annlandru",2,TRUE,FALSE,NA,NA
"27","RT @jonlovett: At the very least Donald Trump is committed to sucking any joy out of watching him go down in flames.",FALSE,0,NA,2016-10-09 23:59:59,FALSE,NA,"785268603297927168",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","andrewtheterp",175,TRUE,FALSE,NA,NA
"28","RT @washingtonpost: New polls serve as a reminder that Donald Trump was in deep trouble even before the tape https://t.co/DqbDtXB4pI",FALSE,0,NA,2016-10-09 23:59:59,FALSE,NA,"785268602928783360",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","MosezellaJones",121,TRUE,FALSE,NA,NA
"29","RT @CLewandowski_: #BREAKING: Trump hosts surprise panel with Bill Clinton's accusers‚ÄìDonald Trump held a surprise https://t.co/O4IzzpKOmE",FALSE,0,NA,2016-10-09 23:59:59,FALSE,NA,"785268602911895552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RGuist",483,TRUE,FALSE,NA,NA
"30","RT @AP: BREAKING: Before presidential debate, Donald Trump appears with women who have accused Bill Clinton of rape, unwanted advances.",FALSE,0,NA,2016-10-09 23:59:59,FALSE,NA,"785268602848972800",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chase_hyde",1908,TRUE,FALSE,NA,NA
"31","RT @FT: A Christian minister outside Trump Tower tells us he thinks God has started to change Donald Trump for the better https://t.co/mxkI‚Ä¶",FALSE,0,NA,2016-10-09 23:59:59,FALSE,NA,"785268602622517248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JToddT",29,TRUE,FALSE,NA,NA
"32","RT @justinjm1: Trump DEFENDED Clinton against ""unattractive"" Paula Jones in 1998 https://t.co/shTUmcHjvz https://t.co/p7VhmGX6xu",FALSE,0,NA,2016-10-09 23:59:59,FALSE,NA,"785268602459029505",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bhatta_tirth38",191,TRUE,FALSE,NA,NA
"33","RT @kylegriffin1: .@USATODAY: Donald Trump and his companies have been accused of mistreating women in at least 20 separate lawsuits: https‚Ä¶",FALSE,0,NA,2016-10-09 23:59:59,FALSE,NA,"785268602408624132",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","whitneylindeman",608,TRUE,FALSE,NA,NA
"34","RT @_Makada_: Donald Trump holds press conference with Bill Clinton's rape victims prior to tonight's #debate. https://t.co/srFv65elIQ",FALSE,0,NA,2016-10-09 23:59:59,FALSE,NA,"785268602400284673",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","pepesgrandma",894,TRUE,FALSE,NA,NA
"35","RT @Francis_Muldoon: Brian Williams on @MSNBC ""Debate Prep for Donald Trump""... panel press conference... comon... someone pinch me i'm in‚Ä¶",FALSE,0,NA,2016-10-09 23:59:59,FALSE,NA,"785268602274353152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","justme0203",5,TRUE,FALSE,NA,NA
"36","RT @AdamParkhomenko: Donald Trump in 1999: Hillary Clinton has ""been through more than any woman should have to bear"" #debate https://t.co/‚Ä¶",FALSE,0,NA,2016-10-09 23:59:58,FALSE,NA,"785268601678925829",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kelliegarret2",1013,TRUE,FALSE,NA,NA
"37","RT @Rik_FIair: Donald Trump forgot he up in rape charges too?",FALSE,0,NA,2016-10-09 23:59:58,FALSE,NA,"785268601607561216",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","ashrae720",26,TRUE,FALSE,NA,NA
"38","RT @ActualidadRT: LO √öLTIMO: Donald Trump ofrece una rueda de prensa con una mujer que acus√≥ a Bill Clinton de delitos sexuales https://t.c‚Ä¶",FALSE,0,NA,2016-10-09 23:59:58,FALSE,NA,"785268601557229568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","tequierohoy",215,TRUE,FALSE,NA,NA
"39","Esposa de Donald Trump tilda de ‚Äúinaceptables y ofensivas‚Äù sus palabras https://t.co/HyidOvjpbg https://t.co/P5NDZ2RMQG",FALSE,0,NA,2016-10-09 23:59:58,FALSE,NA,"785268601272033280",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","EP_EEUU",0,FALSE,FALSE,NA,NA
"40","RT @NME: Watch Alec Baldwin mock Donald Trump over groping comments on 'SNL' https://t.co/uJ4kkYRykb https://t.co/bGUsb10LOg",FALSE,0,NA,2016-10-09 23:59:58,FALSE,NA,"785268601263497216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AKF1975",15,TRUE,FALSE,NA,NA
"41","RT @grey_jarvis: my hatred for donald trump increases daily",FALSE,0,NA,2016-10-09 23:59:58,FALSE,NA,"785268601146052608",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheMoonsBunny",10,TRUE,FALSE,NA,NA
"42","RT @GopAaron: Donald Trump has to take off his silver gloves and whoop Hillary's ASS during tonight's debate! #debatenight #debates2016",FALSE,0,NA,2016-10-09 23:59:58,FALSE,NA,"785268600877752320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AmerPride777",49,TRUE,FALSE,NA,NA
"43","RT @CNN: Donald Trump in 1999: Hillary Clinton has ""been through more than any woman should have to bear"" https://t.co/60i3ieeXlL https://t‚Ä¶",FALSE,0,NA,2016-10-09 23:59:58,FALSE,NA,"785268600546299904",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","CathleenKucz",2187,TRUE,FALSE,NA,NA
"44","RT @GeorgeTakei: Trump's bizarre panel of Bubba's long time accusers is meant to rattle Hillary. But all this proves to her is how unhinged‚Ä¶",FALSE,0,NA,2016-10-09 23:59:58,FALSE,NA,"785268600244281344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MyraBegay",941,TRUE,FALSE,NA,NA
"45","RT @nytpolitics: Trump hinted at how nasty the debate could get: He had a news conference with women who accused Clinton of sex abuse https‚Ä¶",FALSE,0,NA,2016-10-09 23:59:58,FALSE,NA,"785268599900340228",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LiquidityEcon",13,TRUE,FALSE,NA,NA
"46","Donald Trump Joined By Bill Clinton Rape Victims For ""Debate Prep"" | Video | RealClearPolitics https://t.co/NM67BGl4UU",FALSE,0,NA,2016-10-09 23:59:58,FALSE,NA,"785268599837564928",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Put your button on any page! </a>","Vote2StopHillay",0,FALSE,FALSE,NA,NA
"47","RT @Darren32895836: Evangelicals R Voting Donald Trump !! Weve all made mistakes in our past &amp; Hillary Clinton is NOT AN OPTION #debate htt‚Ä¶",FALSE,0,NA,2016-10-09 23:59:58,FALSE,NA,"785268599661264900",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MikeMusky427",348,TRUE,FALSE,NA,NA
"48","RT @CNN: Donald Trump in 1999: Hillary Clinton has ""been through more than any woman should have to bear"" https://t.co/60i3ieeXlL https://t‚Ä¶",FALSE,0,NA,2016-10-09 23:59:58,FALSE,NA,"785268599543955457",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","thebabaloo",2187,TRUE,FALSE,NA,NA
"49","RT @ConnorFranta: some are uneducated, others are ignorant, but only a select few are truly horrible. donald trump was, is and forever will‚Ä¶",FALSE,0,NA,2016-10-09 23:59:58,FALSE,NA,"785268599153885184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aye_it_emily",7409,TRUE,FALSE,NA,NA
"50","RT @CrowdFundGurus: Check out ""Donald Trump Your President"" #Trump2016 #TrumpTrain by Rick Poppe - https://t.co/mW0YLUk6aZ",FALSE,0,NA,2016-10-09 23:59:58,FALSE,NA,"785268598998601728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ahmetfomichev89",3115,TRUE,FALSE,NA,NA
"51","RT @THR: Donald Trump holds presser with Bill Clinton's accusers before the #debate https://t.co/ZAtcYQGjoh https://t.co/j341CHkYsK",FALSE,0,NA,2016-10-09 23:59:58,FALSE,NA,"785268598931501057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rencal4",76,TRUE,FALSE,NA,NA
"52","Easy Halloween costume hack- joke about Sexually assaulting women and BAM you're a dead ringer for Donald Trump. #diycostume",FALSE,3,NA,2016-10-09 23:59:58,FALSE,NA,"785268598533001216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mollyrache",0,FALSE,FALSE,NA,NA
"53","Donald Trump = GOP
Donald Trump = GOP
Donald Trump = GOP
Donald Trump = GOP
Donald Trump = GOP

Grab them by the pussy

#debate2016",FALSE,1,NA,2016-10-09 23:59:58,FALSE,NA,"785268598520635392",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","walkerwaffles",0,FALSE,FALSE,NA,NA
"54","RT @ArtHouseTrump: Ugh, Donald Trump is not actually funny... I don't even know what I am doing with this stupid account anymore... I feel‚Ä¶",FALSE,0,NA,2016-10-09 23:59:58,FALSE,NA,"785268598356836352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","refocusedmedia",5758,TRUE,FALSE,NA,NA
"55","RT @ABC: New poll shows Hillary Clinton opening up double-digit lead over Donald Trump in battleground state of Pennsylvania https://t.co/2‚Ä¶",FALSE,0,NA,2016-10-09 23:59:58,FALSE,NA,"785268598260367360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nicole_perez1",456,TRUE,FALSE,NA,NA
"56","RT @MSNBC: Donald Trump just held a Facebook Live with Bill Clinton accusers ahead of tonight's #debate https://t.co/36yHX3AULE https://t.c‚Ä¶",FALSE,0,NA,2016-10-09 23:59:57,FALSE,NA,"785268597765447680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RaghuAiyar",121,TRUE,FALSE,NA,NA
"57","RT @DrShaunHarper: My @washingtonpost article about @realDonaldTrump and other men I know who privately say sexist things: https://t.co/aL8‚Ä¶",FALSE,0,NA,2016-10-09 23:59:57,FALSE,NA,"785268597744631809",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DemarkusDickey",353,TRUE,FALSE,NA,NA
"58","Donald Trump aparece con mujeres que acusan a Clinton de violaci√≥n antes del debate https://t.co/iO7zDiy70f",FALSE,0,NA,2016-10-09 23:59:57,FALSE,NA,"785268597228568576",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","DocentesLUZ",0,FALSE,FALSE,NA,NA
"59","UK will be first for trade deal - Donald #Trump adviser - BBC News https://t.co/d9YjdOaVmo",FALSE,0,NA,2016-10-09 23:59:57,FALSE,NA,"785268597140619264",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","proscreens",0,FALSE,FALSE,NA,NA
"60","RT @mjerzyk: For how much longer will Steve Frias &amp; @RIGOPChairman defend Donald Trump? Silence is both deafening and defining https://t.co‚Ä¶",FALSE,0,NA,2016-10-09 23:59:57,FALSE,NA,"785268596981178368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joyemrdh",2,TRUE,FALSE,NA,NA
"61","RT @linnyitssn: Donald Trump supporters now say they will refuse to vote GOP down the ballot.

And there I was all this time thinking there‚Ä¶",FALSE,0,NA,2016-10-09 23:59:57,FALSE,NA,"785268596817600512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","carolscho",203,TRUE,FALSE,NA,NA
"62","RT @GeorgeTakei: Trump's bizarre panel of Bubba's long time accusers is meant to rattle Hillary. But all this proves to her is how unhinged‚Ä¶",FALSE,0,NA,2016-10-09 23:59:57,FALSE,NA,"785268596192706560",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","apallan",941,TRUE,FALSE,NA,NA
"63","RT @jonvoight: against Trump. Let Donald Trump know we are completely behind him, and may God give him the strength to continue his calling.",FALSE,0,NA,2016-10-09 23:59:57,FALSE,NA,"785268595987140608",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","edced968cf8b42d",14657,TRUE,FALSE,NA,NA
"64","Crisis of faith: Donald Trump‚Äôs revelations and the hypocrisy of the Christian Right https://t.co/0jL1CI1n38",FALSE,2,NA,2016-10-09 23:59:57,FALSE,NA,"785268595643277312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","redhed67",1,FALSE,FALSE,NA,NA
"65","RT @TuxcedoCat: That was 5 angry and deranged people, not least among them is Donald Trump. So much for an adult #debate on substantive iss‚Ä¶",FALSE,0,NA,2016-10-09 23:59:57,FALSE,NA,"785268595282489344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sidbvoltaire",19,TRUE,FALSE,NA,NA
"66","Donald Trump Once OK‚Äôd Howard Stern Calling Daughter Ivanka a ‚ÄòPiece of Ass‚Äô https://t.co/OLV6QIB1ri via @usatoday",FALSE,0,NA,2016-10-09 23:59:57,FALSE,NA,"785268595026694144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SandsK",0,FALSE,FALSE,NA,NA
"67","RT @PatStone63: I am glad America is finally accepting what many of us knew about Donald Trump. The mask of invisibility is off. BEHOLD AME‚Ä¶",FALSE,0,NA,2016-10-09 23:59:57,FALSE,NA,"785268595018391553",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PlanetCrusader",6,TRUE,FALSE,NA,NA
"68","Donald Trump's ""Pre-Debate"" Press Conference: Women Who Claim They Were Assaulted by Bill Clinton:... https://t.co/dfjUxmCLo0 LiGrFballs",FALSE,0,NA,2016-10-09 23:59:57,FALSE,NA,"785268595005591553",NA,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>","JComm_BlogFeeds",0,FALSE,FALSE,NA,NA
"69","RT @CNN: President Obama calls Donald Trump‚Äôs comments ‚Äúdisturbing"" examples of ""unbelievable rhetoric‚Äù https://t.co/9s21Db4qMK https://t.c‚Ä¶",FALSE,0,NA,2016-10-09 23:59:57,FALSE,NA,"785268595001622528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jford143",3381,TRUE,FALSE,NA,NA
"70","RT @people: Donald Trump declares 'I'm not quitting this race,' but can GOP even Replace him on the ballot? https://t.co/omZF7CaHl2",FALSE,0,NA,2016-10-09 23:59:57,FALSE,NA,"785268594947088384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","notlivingbyprid",29,TRUE,FALSE,NA,NA
"71","RT @dailykos: Donald Trump concludes his 'debate prep' by appearing with Bill Clinton accusers https://t.co/Br0cpAv6s1",FALSE,0,NA,2016-10-09 23:59:57,FALSE,NA,"785268594531667968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Catslawrence",32,TRUE,FALSE,NA,NA
"72","RT @Restart_GOP: In 1998, Trump said that women sexually harassed by Bill Clinton were ""losers"" https://t.co/CXMpP4odxJ https://t.co/ROgkLL‚Ä¶",FALSE,0,NA,2016-10-09 23:59:57,FALSE,NA,"785268594519203841",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lanaturalesa",33,TRUE,FALSE,NA,NA
"73","RT @TEN_GOP: BREAKINGÌ†ΩÌ∫®

Donald Trump appears with Bill Clinton's rape victims before #debate 

#DebateNight https://t.co/7C57dMUc2X",FALSE,0,NA,2016-10-09 23:59:57,FALSE,NA,"785268594422714368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","realFirearms",966,TRUE,FALSE,NA,NA
"74","RT @KathyShelton_: Donald J. Trump took the time today to meet and stand up for me &amp; other abused women by the Clintons. Thank you @realdon‚Ä¶",FALSE,0,NA,2016-10-09 23:59:57,FALSE,NA,"785268594120675328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","OriginalMrFun",8657,TRUE,FALSE,NA,NA
"75","@DonaldJTrumpJr https://t.co/y9WmGBQvvE",FALSE,0,"DonaldJTrumpJr",2016-10-09 23:59:57,FALSE,"785268475979706369","785268594024280064","39344374","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ukdanieljones",0,FALSE,FALSE,NA,NA
"76","RT @elisewho: Brace yourselves. ""Pathological narcissists who have had their narcissism punctured are very dangerous people."" https://t.co/‚Ä¶",FALSE,0,NA,2016-10-09 23:59:57,FALSE,NA,"785268593877405696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DJGrothe",142,TRUE,FALSE,NA,NA
"77","RT @Fake_Dispatch: Donald Trump is going to initiate a scorched earth campaign. This is not going to be pretty. But the outcome of Trump no‚Ä¶",FALSE,0,NA,2016-10-09 23:59:57,FALSE,NA,"785268593806090240",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","marydi60",8,TRUE,FALSE,NA,NA
"78","RT @NBCNews: Donald Trump just held a Facebook Live with Bill Clinton accusers ahead of tonight's #debate https://t.co/RiEmZZ1PlY https://t‚Ä¶",FALSE,0,NA,2016-10-09 23:59:56,FALSE,NA,"785268593768497152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","General_Deekay",100,TRUE,FALSE,NA,NA
"79","RT @CrowdFundGurus: Check out ""Donald Trump Your President"" #Trump2016 #TrumpTrain by Rick Poppe - https://t.co/mW0YLUk6aZ",FALSE,0,NA,2016-10-09 23:59:56,FALSE,NA,"785268593491451904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ovchinn35998905",3115,TRUE,FALSE,NA,NA
